filename,width,height,class,xmin,ymin,xmax,ymax
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,339,185,468,345
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,291,318,409,549
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,195,239,360,517
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,88,377,190,522
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,188,511,339,639
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,355,476,473,615
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,420,267,543,538
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,511,234,640,505
29_13_45_27_16-03-2020_1_jpg.rf.0135161f09e1e6c4ec86ac82fa5ba8a3.jpg,640,640,Stones,386,479,588,639
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,79,0,265,179
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,53,180,166,274
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,44,359,173,543
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,189,187,483,560
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,126,221,210,354
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,270,0,409,147
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,394,43,548,274
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,476,329,640,532
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,439,516,593,639
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,144,422,341,596
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,44,558,179,639
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,344,546,436,639
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,175,589,285,639
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,8,525,96,582
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,313,112,378,228
1_12_09_40_05-03-2020_1_jpg.rf.13a28c13aeb900f6d53a8b052058e44c.jpg,640,640,Stones,236,133,279,196

21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,33,2,239,259
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,50,236,191,441
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,186,282,325,413
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,158,394,435,633
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,285,293,421,424
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,388,220,608,451
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,431,443,591,639
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,198,0,434,171
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,241,136,399,313
21_13_18_53_16-03-2020_1_jpg.rf.2193cd115131b473169192ac9b68ab1f.jpg,640,640,Stones,398,49,624,250
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,26,195,168,421
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,159,209,329,478
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,149,502,298,639
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,256,383,465,525
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,333,207,495,399
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,369,46,513,193
14_13_57_44_05-03-2020_1_jpg.rf.184cb26fa54f029f8e19f6f5d808aee4.jpg,640,640,Stones,93,59,373,237
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,0,112,134,334
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,1,290,226,544
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,118,2,314,318
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,241,3,396,259
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,328,101,453,377
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,204,258,388,426
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,451,114,635,380
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,404,364,640,522
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,426,500,640,639
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,300,451,424,592
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,169,498,320,639
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,361,411,401,449
15_12_10_47_16-03-2020_1_jpg.rf.2b059a67ccce803b7250e7159250b045.jpg,640,640,Stones,80,571,188,639
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,0,5,285,288
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,33,209,288,536
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,261,283,511,638
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,86,492,305,639
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,218,2,621,416
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,515,426,583,532
4_12_26_48_05-03-2020_1_jpg.rf.2a2af3e1a330de239fa0ff1461d32276.jpg,640,640,Stones,0,459,73,639
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,29,51,128,198
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,0,182,115,399
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,56,296,261,505
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,119,2,306,339
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,31,0,243,103
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,281,0,364,112
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,366,0,549,120
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,463,74,636,362
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,291,123,459,419
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,330,402,549,639
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,274,111,360,236
14_12_08_17_16-03-2020_1_jpg.rf.2535a60c0badde7cf53734a6d110b780.jpg,640,640,Stones,184,356,338,546
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,0,0,101,278
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,99,25,271,331
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,0,261,120,532
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,96,21,184,180
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,78,0,185,41
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,238,2,470,346
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,95,293,286,479
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,253,388,359,639
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,76,430,268,639
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,361,165,640,527
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,405,0,525,152
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,521,0,628,141
11_11_59_43_16-03-2020_1_jpg.rf.3abcd27a1bc84af01ff531c91082476f.jpg,640,640,Stones,601,112,640,204
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,0,8,100,323
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,0,237,161,519
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,73,199,320,494
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,90,46,284,234
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,151,0,424,155
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,405,0,594,223
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,313,104,414,269
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,326,106,513,326
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,398,239,640,584
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,284,299,456,470
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,78,445,328,638
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,103,557,288,639
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,318,547,516,639
10_11_57_04_16-03-2020_1_jpg.rf.3e94dbbccfb7e0e12fe42590436a82dc.jpg,640,640,Stones,354,468,414,555
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,89,285,164,427
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,128,149,286,316
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,253,40,426,185
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,390,0,484,108
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,413,60,543,193
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,459,180,588,373
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,308,180,475,351
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,175,274,429,517
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,443,429,640,634
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,394,348,501,497
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,211,470,430,614
15_14_00_15_05-03-2020_1_jpg.rf.0283cfdc862cf8cbbc71fa848df6c3af.jpg,640,640,Stones,125,0,293,153
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,0,98,88,203
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,26,198,169,419
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,89,54,350,239
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,213,0,395,152
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,369,0,485,90
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,365,65,548,244
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,321,187,489,386
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,148,199,316,473
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,269,384,426,514
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,124,467,276,638
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,406,354,493,516
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,450,533,528,639
14_13_57_14_05-03-2020_1_jpg.rf.4175b908df2be95a9fcd7041b475a5da.jpg,640,640,Stones,528,432,580,516
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,0,8,134,252
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,0,240,129,638
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,123,315,259,494
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,113,81,345,361
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,244,351,404,581
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,195,492,291,630
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,80,495,213,639
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,274,543,439,639
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,401,332,533,622
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,500,182,640,459
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,319,225,431,389
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,330,73,520,277
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,399,0,568,112
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,329,0,398,43
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,210,0,333,108
12_12_01_50_16-03-2020_1_jpg.rf.3e402e296d6808b01deeb309f70f72eb.jpg,640,640,Stones,115,0,206,104
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,0,2,405,286
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,0,0,70,71
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,0,207,101,422
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,51,267,455,638
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,439,340,640,633
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,403,59,596,350
20_12_24_10_16-03-2020_1_jpg.rf.489c62c90d51e7f7ce5ceaea130e372b.jpg,640,640,Stones,380,0,574,60
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,38,217,256,456
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,70,445,223,639
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,60,79,248,220
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,114,0,251,82
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,241,0,441,89
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,258,70,353,210
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,334,84,458,233
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,385,41,433,134
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,439,46,560,242
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,433,226,553,394
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,230,315,421,582
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,171,416,260,558
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,243,320,315,443
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,411,373,580,625
16_14_03_05_05-03-2020_1_jpg.rf.4a51a70118a4ca2b33816e76c840a531.jpg,640,640,Stones,220,533,441,639
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,16,0,164,158
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,0,9,104,229
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,0,214,201,388
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,0,365,124,603
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,86,392,443,639
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,160,264,363,418
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,95,0,383,282
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,390,0,621,115
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,339,101,640,582
30_13_46_56_16-03-2020_1_jpg.rf.4a9b4b4888302d3d97d4846889ea0581.jpg,640,640,Stones,434,449,634,639
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,0,191,111,543
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,26,106,270,307
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,96,277,345,475
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,85,470,335,639
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,13,528,84,636
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,314,483,454,639
3_12_19_16_05-03-2020_1_jpg.rf.4ccd5860066f11151beef57109ccef95.jpg,640,640,Stones,286,381,399,544
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,68,174,196,353
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,115,339,251,514
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,188,158,304,343
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,276,123,436,422
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,160,0,354,176
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,283,0,469,120
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,415,57,533,188
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,411,182,599,381
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,443,361,558,495
17_14_04_43_05-03-2020_1_jpg.rf.4f169c2d22c38ab11d14bc1062bb398e.jpg,640,640,Stones,266,402,448,566
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,65,236,278,478
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,133,123,310,308
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,280,125,478,308
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,254,304,466,570
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,26,473,183,639
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,454,497,610,639
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,423,283,595,525
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,469,125,640,364
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,323,570,459,639
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,249,568,320,639
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,249,566,368,639
22_13_22_21_16-03-2020_1_jpg.rf.50106c9022d19ef5be30c40f4dc521bb.jpg,640,640,Stones,155,525,275,639
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,34,106,160,239
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,0,38,118,228
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,89,0,258,149
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,179,49,300,236
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,296,47,409,198
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,264,0,360,59
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,356,0,621,253
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,360,149,503,297
4_11_40_26_16-03-2020_1_jpg.rf.526eb6bfa35459b005a48acc86ca0f98.jpg,640,640,Stones,200,160,356,342
